trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.4, 'e': 0.98968891918501389}",25,0,-81.45043643439041,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
185,False,"{'a': 0.4, 'e': 0.98957611860265093}",25,0,-129.86810775116365,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
186,False,"{'a': 0.4, 'e': 0.98946270760001842}",25,0,-199.07980536490606,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
187,False,"{'a': 0.4, 'e': 0.98934868624707395}",20,0,-171.56821175497242,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
188,False,"{'a': 0.4, 'e': 0.98923405461415148}",25,0,-70.0039197026154,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",1
189,False,"{'a': 0.4, 'e': 0.98911881277196179}",30,0,-118.09938002150892,"{0: 17, 1: 3, 2: 8, 3: 2, 4: 0}",0
190,False,"{'a': 0.4, 'e': 0.98900296079159167}",20,0,-63.88921299802774,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
191,False,"{'a': 0.4, 'e': 0.98888649874450463}",25,0,-122.27248932055532,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.4, 'e': 0.98876942670254009}",25,0,-117.00197793548155,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
193,False,"{'a': 0.4, 'e': 0.98865174473791406}",25,0,-163.73838125649405,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
194,False,"{'a': 0.4, 'e': 0.98853345292321859}",25,0,-229.6906849485628,"{0: 12, 1: 3, 2: 4, 3: 3, 4: 3}",0
195,False,"{'a': 0.4, 'e': 0.98841455133142231}",20,0,-122.13469096566195,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
196,False,"{'a': 0.4, 'e': 0.98829504003586932}",20,0,-132.64268441581729,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
197,False,"{'a': 0.4, 'e': 0.98817491911028055}",20,0,-179.79166596787755,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
198,False,"{'a': 0.4, 'e': 0.98805418862875227}",20,0,-31.97869863478654,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
199,False,"{'a': 0.4, 'e': 0.98793284866575737}",20,0,-75.7550047230467,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
200,False,"{'a': 0.4, 'e': 0.98781089929614441}",25,0,-197.44594115721486,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 3}",0
201,False,"{'a': 0.4, 'e': 0.98768834059513777}",25,0,-199.24228065014447,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
202,False,"{'a': 0.4, 'e': 0.98756517263833787}",20,0,-125.36635964829486,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
203,False,"{'a': 0.4, 'e': 0.98744139550172083}",20,0,-65.76795672284604,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
204,False,"{'a': 0.4, 'e': 0.98731700926163868}",20,0,-59.42676329786559,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
205,False,"{'a': 0.4, 'e': 0.98719201399481915}",35,7,-181.14977967926276,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 3}",1
206,False,"{'a': 0.4, 'e': 0.98706640977836557}",20,0,-25.54417100859896,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.4, 'e': 0.98694019668975685}",35,8,-191.06774561852882,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 3}",1
208,False,"{'a': 0.4, 'e': 0.98681337480684772}",25,0,-206.42667263463542,"{0: 11, 1: 4, 2: 6, 3: 1, 4: 3}",0
209,False,"{'a': 0.4, 'e': 0.98668594420786804}",25,0,-61.1716939029579,"{0: 17, 1: 6, 2: 0, 3: 1, 4: 1}",0
210,False,"{'a': 0.4, 'e': 0.9865579049714237}",25,0,-171.55902488090226,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
211,False,"{'a': 0.4, 'e': 0.98642925717649543}",35,0,-204.7930261511492,"{0: 19, 1: 3, 2: 9, 3: 2, 4: 2}",0
212,False,"{'a': 0.4, 'e': 0.98630000090243997}",20,0,-87.82425787530136,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
213,False,"{'a': 0.4, 'e': 0.98617013622898886}",30,0,-111.24918780417977,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
214,False,"{'a': 0.4, 'e': 0.98603966323624925}",20,0,-80.54455395023525,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
215,False,"{'a': 0.4, 'e': 0.98590858200470333}",25,0,-125.1326915738472,"{0: 11, 1: 5, 2: 7, 3: 2, 4: 0}",0
216,False,"{'a': 0.4, 'e': 0.98577689261520873}",30,9,-135.52421320281474,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 2}",1
217,False,"{'a': 0.4, 'e': 0.98564459514899805}",20,0,-133.15688047609945,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
218,False,"{'a': 0.4, 'e': 0.98551168968767899}",20,0,-99.45232250844893,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
219,False,"{'a': 0.4, 'e': 0.98537817631323421}",20,0,-78.86182140042938,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
220,False,"{'a': 0.4, 'e': 0.9852440551080216}",25,0,-127.39807109032208,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
221,False,"{'a': 0.4, 'e': 0.98510932615477387}",20,0,-36.33581911418124,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
222,False,"{'a': 0.4, 'e': 0.98497398953659865}",25,0,-137.88604547549005,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
223,False,"{'a': 0.4, 'e': 0.98483804533697816}",25,14,-64.39239347921641,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.4, 'e': 0.98470149363976978}",35,0,-299.8581832329001,"{0: 17, 1: 2, 2: 9, 3: 3, 4: 4}",0
225,False,"{'a': 0.4, 'e': 0.98456433452920533}",25,0,-142.2233764019632,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
226,False,"{'a': 0.4, 'e': 0.9844265680898916}",20,0,-97.12467093278802,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
227,False,"{'a': 0.4, 'e': 0.98428819440680981}",25,0,-111.71093096447922,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
228,False,"{'a': 0.4, 'e': 0.98414921356531571}",30,0,-147.56095917788682,"{0: 19, 1: 0, 2: 9, 3: 0, 4: 2}",0
229,False,"{'a': 0.4, 'e': 0.9840096256511397}",25,0,-68.39060499961704,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
230,False,"{'a': 0.4, 'e': 0.98386943075038669}",20,0,-132.52821896773278,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
231,False,"{'a': 0.4, 'e': 0.98372862894953594}",20,0,-134.3541740818071,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
232,False,"{'a': 0.4, 'e': 0.98358722033544088}",25,0,-160.66270755320878,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
233,False,"{'a': 0.4, 'e': 0.98344520499532972}",30,0,-126.51583532378267,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
234,False,"{'a': 0.4, 'e': 0.9833025830168044}",20,0,-134.3136491091894,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
235,False,"{'a': 0.4, 'e': 0.98315935448784153}",20,0,-50.24287788271232,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
236,False,"{'a': 0.4, 'e': 0.98301551949679156}",20,0,-98.32496003484684,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
237,False,"{'a': 0.4, 'e': 0.98287107813237917}",20,0,-56.759025854424934,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
238,False,"{'a': 0.4, 'e': 0.98272603048370311}",35,4,-226.98632290203886,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 4}",1
239,False,"{'a': 0.4, 'e': 0.9825803766402359}",30,0,-108.04040714500553,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
240,False,"{'a': 0.4, 'e': 0.98243411669182423}",20,0,-127.37215910809084,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
241,False,"{'a': 0.4, 'e': 0.98228725072868872}",25,0,-166.76469546701165,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
242,False,"{'a': 0.4, 'e': 0.98213977884142345}",30,0,-123.79710999694139,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
243,False,"{'a': 0.4, 'e': 0.98199170112099654}",20,10,-9.557385500878532,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.4, 'e': 0.98184301765874993}",25,0,-155.59862838139622,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
245,False,"{'a': 0.4, 'e': 0.98169372854639891}",20,0,-115.02791840033382,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
246,False,"{'a': 0.4, 'e': 0.9815438338760325}",20,0,-88.10700497145983,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
247,False,"{'a': 0.4, 'e': 0.98139333374011328}",30,0,-180.72864936665698,"{0: 15, 1: 4, 2: 9, 3: 0, 4: 2}",0
248,False,"{'a': 0.4, 'e': 0.98124222823147733}",25,0,-177.62982847043205,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
249,False,"{'a': 0.4, 'e': 0.98109051744333409}",25,0,-132.56753379458982,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 1}",0
250,False,"{'a': 0.4, 'e': 0.98093820146926647}",20,0,-143.47975372841458,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
251,False,"{'a': 0.4, 'e': 0.98078528040323043}",20,0,-186.23443034762363,"{0: 8, 1: 2, 2: 6, 3: 2, 4: 2}",0
252,False,"{'a': 0.4, 'e': 0.98063175433955563}",20,0,-137.93106942105862,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
253,False,"{'a': 0.4, 'e': 0.98047762337294442}",20,4,-72.00648036589897,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
254,False,"{'a': 0.4, 'e': 0.98032288759847264}",30,0,-132.51477965469442,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
255,False,"{'a': 0.4, 'e': 0.98016754711158904}",25,0,-133.54850146945927,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
256,False,"{'a': 0.4, 'e': 0.98001160200811555}",20,0,-127.39707703816566,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
257,False,"{'a': 0.4, 'e': 0.97985505238424686}",20,0,-77.9669148041396,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
258,False,"{'a': 0.4, 'e': 0.97969789833655063}",20,0,-177.32765507569613,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
259,False,"{'a': 0.4, 'e': 0.97954013996196743}",20,0,-70.4757790702904,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
260,False,"{'a': 0.4, 'e': 0.9793817773578104}",25,3,-46.9334553953427,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
261,False,"{'a': 0.4, 'e': 0.97922281062176575}",25,0,-205.09694057345044,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
262,False,"{'a': 0.4, 'e': 0.97906323985189203}",25,0,-170.73992628962392,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
263,False,"{'a': 0.4, 'e': 0.97890306514662062}",25,0,-99.06321369089854,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
264,False,"{'a': 0.4, 'e': 0.97874228660475515}",25,0,-156.9727047101806,"{0: 10, 1: 5, 2: 7, 3: 2, 4: 1}",0
265,False,"{'a': 0.4, 'e': 0.97858090432547207}",20,0,-79.42381708920608,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
266,False,"{'a': 0.4, 'e': 0.97841891840832007}",20,0,-139.3759899606993,"{0: 7, 1: 7, 2: 3, 3: 2, 4: 1}",0
267,False,"{'a': 0.4, 'e': 0.97825632895322001}",20,0,-84.05334896470369,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
268,False,"{'a': 0.4, 'e': 0.97809313606046544}",20,0,-48.91246686919325,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
269,False,"{'a': 0.4, 'e': 0.97792933983072183}",25,0,-148.5496841533407,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
270,False,"{'a': 0.4, 'e': 0.97776494036502692}",20,0,-57.12690955306946,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
271,False,"{'a': 0.4, 'e': 0.97759993776479071}",20,0,-157.32619226929535,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
272,False,"{'a': 0.4, 'e': 0.97743433213179487}",20,0,-96.32364643816948,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
273,False,"{'a': 0.4, 'e': 0.97726812356819348}",25,12,-72.41121451063007,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
274,False,"{'a': 0.4, 'e': 0.97710131217651219}",25,0,-247.763784429232,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 4}",0
275,False,"{'a': 0.4, 'e': 0.9769338980596487}",30,0,-98.99488955575634,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
276,False,"{'a': 0.4, 'e': 0.97676588132087239}",30,0,-221.1358376031312,"{0: 16, 1: 0, 2: 10, 3: 1, 4: 3}",0
277,False,"{'a': 0.4, 'e': 0.97659726206382458}",20,0,-101.81293447377206,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
278,False,"{'a': 0.4, 'e': 0.97642804039251796}",30,0,-192.34494533461938,"{0: 15, 1: 5, 2: 6, 3: 2, 4: 2}",0
279,False,"{'a': 0.4, 'e': 0.97625821641133703}",30,0,-254.848001792878,"{0: 15, 1: 4, 2: 5, 3: 2, 4: 4}",0
280,False,"{'a': 0.4, 'e': 0.97608779022503767}",35,0,-178.8607142292284,"{0: 15, 1: 5, 2: 14, 3: 0, 4: 1}",0
281,False,"{'a': 0.4, 'e': 0.97591676193874743}",20,0,-168.84439284653652,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
282,False,"{'a': 0.4, 'e': 0.97574513165796506}",30,0,-196.43265138446876,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
283,False,"{'a': 0.4, 'e': 0.97557289948856074}",20,0,-12.548896157532218,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
284,False,"{'a': 0.4, 'e': 0.97540006553677594}",20,0,-96.63012431436346,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
285,False,"{'a': 0.4, 'e': 0.97522662990922337}",30,0,-120.44365603433175,"{0: 19, 1: 1, 2: 9, 3: 0, 4: 1}",0
286,False,"{'a': 0.4, 'e': 0.97505259271288691}",30,0,-178.88236878868662,"{0: 18, 1: 2, 2: 5, 3: 3, 4: 2}",0
287,False,"{'a': 0.4, 'e': 0.97487795405512123}",20,0,-121.0788215887984,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
288,False,"{'a': 0.4, 'e': 0.97470271404365239}",20,0,-142.34969215989895,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
289,False,"{'a': 0.4, 'e': 0.97452687278657713}",20,0,-129.21379689389033,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
290,False,"{'a': 0.4, 'e': 0.97435043039236324}",20,0,-84.29531760775566,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
291,False,"{'a': 0.4, 'e': 0.97417338696984934}",25,0,-125.86526422973589,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
292,False,"{'a': 0.4, 'e': 0.97399574262824451}",30,0,-224.17454808358295,"{0: 16, 1: 4, 2: 4, 3: 3, 4: 3}",0
293,False,"{'a': 0.4, 'e': 0.97381749747712887}",20,0,-131.04082004108815,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
294,False,"{'a': 0.4, 'e': 0.97363865162645291}",25,0,-188.17626108283778,"{0: 12, 1: 5, 2: 5, 3: 0, 4: 3}",1
295,False,"{'a': 0.4, 'e': 0.97345920518653772}",25,0,-219.49092607753562,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 4}",0
296,False,"{'a': 0.4, 'e': 0.97327915826807498}",25,4,-50.39061108641268,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 1}",1
297,False,"{'a': 0.4, 'e': 0.97309851098212652}",30,0,-136.48923337755426,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
298,False,"{'a': 0.4, 'e': 0.97291726344012486}",35,0,-78.35006598451723,"{0: 23, 1: 5, 2: 6, 3: 1, 4: 0}",0
299,False,"{'a': 0.4, 'e': 0.97273541575387235}",20,0,-66.56390731981972,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
300,False,"{'a': 0.4, 'e': 0.97255296803554203}",20,0,-108.03607208030333,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
301,False,"{'a': 0.4, 'e': 0.97236992039767656}",20,0,-61.84465675547535,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
302,False,"{'a': 0.4, 'e': 0.97218627295318916}",25,6,-85.64516767576094,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 1}",1
303,False,"{'a': 0.4, 'e': 0.97200202581536266}",20,0,-47.51784128253262,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
304,False,"{'a': 0.4, 'e': 0.97181717909785004}",30,0,-239.96153927637263,"{0: 11, 1: 5, 2: 11, 3: 0, 4: 3}",0
305,False,"{'a': 0.4, 'e': 0.97163173291467397}",20,0,-116.40842914733982,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
306,False,"{'a': 0.4, 'e': 0.97144568738022696}",20,15,3.0396828137666714,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.4, 'e': 0.97125904260927132}",20,0,-172.74604981027187,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
308,False,"{'a': 0.4, 'e': 0.97107179871693883}",20,0,-142.01009038611713,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
309,False,"{'a': 0.4, 'e': 0.97088395581873099}",25,0,-248.8709334108783,"{0: 9, 1: 6, 2: 5, 3: 1, 4: 4}",0
310,False,"{'a': 0.4, 'e': 0.97069551403051879}",20,0,-197.59214192504155,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
311,False,"{'a': 0.4, 'e': 0.97050647346854246}",20,0,-76.13083839104333,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
312,False,"{'a': 0.4, 'e': 0.97031683424941184}",35,0,-114.3272943892239,"{0: 22, 1: 5, 2: 7, 3: 0, 4: 1}",0
313,False,"{'a': 0.4, 'e': 0.9701265964901058}",20,0,-83.0541280906086,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
314,False,"{'a': 0.4, 'e': 0.96993576030797268}",30,0,-92.53068177033131,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
315,False,"{'a': 0.4, 'e': 0.96974432582072978}",30,0,-243.4376269507683,"{0: 15, 1: 6, 2: 3, 3: 2, 4: 4}",0
316,False,"{'a': 0.4, 'e': 0.96955229314646352}",20,0,-72.02747155144975,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
317,False,"{'a': 0.4, 'e': 0.96935966240362925}",30,0,-205.73506684189587,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
318,False,"{'a': 0.4, 'e': 0.96916643371105138}",30,8,-141.16393053503995,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 2}",1
319,False,"{'a': 0.4, 'e': 0.968972607187923}",20,0,-112.78955469447268,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
320,False,"{'a': 0.4, 'e': 0.96877818295380602}",25,0,-128.3025133008106,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
321,False,"{'a': 0.4, 'e': 0.96858316112863108}",20,0,-50.25334681424042,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
322,False,"{'a': 0.4, 'e': 0.9683875418326976}",25,0,-244.99486227633946,"{0: 12, 1: 0, 2: 8, 3: 1, 4: 4}",0
323,False,"{'a': 0.4, 'e': 0.96819132518667317}",30,0,-119.12527180537101,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
324,False,"{'a': 0.4, 'e': 0.96799451131159431}",25,0,-135.98518466660389,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
325,False,"{'a': 0.4, 'e': 0.96779710032886546}",20,0,-82.75829881223227,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
326,False,"{'a': 0.4, 'e': 0.96759909236025976}",30,10,-73.82018495408927,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
327,False,"{'a': 0.4, 'e': 0.96740048752791852}",20,0,-104.61761989684028,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
328,False,"{'a': 0.4, 'e': 0.96720128595435106}",20,0,-68.35846536685564,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
329,False,"{'a': 0.4, 'e': 0.96700148776243511}",20,0,-115.79572127619619,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
330,False,"{'a': 0.4, 'e': 0.96680109307541595}",20,0,-136.10735548156035,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
331,False,"{'a': 0.4, 'e': 0.96660010201690727}",25,0,-153.79246454767548,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
332,False,"{'a': 0.4, 'e': 0.96639851471089044}",20,0,-38.779555642284514,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
333,False,"{'a': 0.4, 'e': 0.96619633128171478}",20,0,-129.51047964297095,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
334,False,"{'a': 0.4, 'e': 0.96599355185409685}",25,0,-32.55281371048111,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
335,False,"{'a': 0.4, 'e': 0.96579017655312149}",30,0,-222.77725739347994,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 4}",1
336,False,"{'a': 0.4, 'e': 0.96558620550424057}",20,0,-64.76361554934427,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
337,False,"{'a': 0.4, 'e': 0.96538163883327388}",25,0,-36.81299433605069,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
338,False,"{'a': 0.4, 'e': 0.96517647666640838}",20,4,-95.82013019932374,"{0: 8, 1: 2, 2: 4, 3: 1, 4: 1}",1
339,False,"{'a': 0.4, 'e': 0.96497071913019827}",30,0,-119.10547342377765,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
340,False,"{'a': 0.4, 'e': 0.96476436635156526}",30,0,-242.16932397483137,"{0: 18, 1: 1, 2: 4, 3: 3, 4: 4}",0
341,False,"{'a': 0.4, 'e': 0.96455741845779808}",25,0,-103.06237237773817,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
342,False,"{'a': 0.4, 'e': 0.96434987557655261}",20,0,-26.150756765013053,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
343,False,"{'a': 0.4, 'e': 0.96414173783585166}",20,0,-136.39225462404016,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
344,False,"{'a': 0.4, 'e': 0.96393300536408522}",25,0,-132.24757774159912,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
345,False,"{'a': 0.4, 'e': 0.96372367829000971}",30,0,-231.71919534512253,"{0: 14, 1: 5, 2: 6, 3: 2, 4: 3}",0
346,False,"{'a': 0.4, 'e': 0.96351375674274875}",25,0,-88.01400424165124,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
347,False,"{'a': 0.4, 'e': 0.96330324085179253}",20,0,-120.6546876680014,"{0: 11, 1: 5, 2: 1, 3: 1, 4: 2}",0
348,False,"{'a': 0.4, 'e': 0.96309213074699762}",20,0,-177.2365244521645,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
349,False,"{'a': 0.4, 'e': 0.96288042655858752}",20,7,-172.28657959988573,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 4}",1
350,False,"{'a': 0.4, 'e': 0.9626681284171521}",25,0,-145.46130189021403,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
351,False,"{'a': 0.4, 'e': 0.96245523645364728}",20,0,-47.37664324983815,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
352,False,"{'a': 0.4, 'e': 0.96224175079939567}",25,0,-146.66097504379186,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
353,False,"{'a': 0.4, 'e': 0.96202767158608593}",20,0,-91.14701517302649,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
354,False,"{'a': 0.4, 'e': 0.96181299894577277}",25,0,-134.4596254149343,"{0: 11, 1: 7, 2: 5, 3: 1, 4: 1}",0
355,False,"{'a': 0.4, 'e': 0.96159773301087714}",20,0,-51.50174207269543,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
356,False,"{'a': 0.4, 'e': 0.96138187391418595}",35,0,-160.0078295825852,"{0: 22, 1: 1, 2: 10, 3: 0, 4: 2}",0
357,False,"{'a': 0.4, 'e': 0.96116542178885189}",30,0,-139.45722472804445,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
358,False,"{'a': 0.4, 'e': 0.96094837676839351}",30,0,-27.035388039432803,"{0: 22, 1: 7, 2: 1, 3: 0, 4: 0}",0
359,False,"{'a': 0.4, 'e': 0.96073073898669503}",20,0,-237.68190623281936,"{0: 7, 1: 1, 2: 6, 3: 3, 4: 3}",0
360,False,"{'a': 0.4, 'e': 0.96051250857800641}",20,0,-97.85921202307321,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
361,False,"{'a': 0.4, 'e': 0.96029368567694307}",25,0,-97.38898423746969,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
362,False,"{'a': 0.4, 'e': 0.96007427041848603}",20,0,-96.56930577033113,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
363,False,"{'a': 0.4, 'e': 0.95985426293798171}",35,0,-167.53387572030076,"{0: 21, 1: 4, 2: 5, 3: 4, 4: 1}",0
364,False,"{'a': 0.4, 'e': 0.95963366337114164}",20,0,-26.10622647711779,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
365,False,"{'a': 0.4, 'e': 0.95941247185404288}",25,0,-137.84795822592693,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
366,False,"{'a': 0.4, 'e': 0.95919068852312728}",20,0,-53.049952785147156,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
